100.02802378672845, 15.558941503107624
111.13117596512977, 16.690877875929043
119.62824232766347, 18.099533910899485
119.62824232766347, 18.099533910899485
140.08868412218501, 20.716514259317943
152.39584462818348, 22.34395325221686
564.9979051187674, 147.97618196448806
686.4336267601154, 225.5061118117814
1816.8754225634166, 2981.2632619511114
1714.7140959736525, 2494.554582254207
1760.4188303054716, 2705.067802885475
1652.720948797819, 2167.734031506193
1576.2822989414722, 1924.8662128662086
1527.3081527166826, 1700.0064258684656
1456.6686495715496, 1517.716582918628
1411.4108277378018, 1340.4193633628558
1411.4108277378018, 1340.4193633628558
1339.0704220367602, 1164.8034682789596
1257.1400858815566, 979.9198600457643
1290.6484437926583, 1062.6144168881983
1211.6858486359824, 870.1333111729191
1174.0336039598405, 793.7965089383604
1119.7315228644948, 716.375007969927
1073.5788702597722, 639.5593957368601
1029.3302413168635, 564.8462052192876
966.3455414408132, 493.49988815875776
926.5143168502258, 442.96873901193584
883.6628581668223, 393.3395641196718
842.7904678114543, 356.8982648842317
812.3150938071631, 323.83361103314985
778.8314562231953, 293.83198421199785
750.6669619167535, 270.9650276942996
715.9454819438737, 247.192681681394
163.18705932335047, 23.969377743869995
174.74240452930172, 25.713044730404967
188.1031720613586, 27.883142427254494
206.7932062475877, 30.896802942216585
229.74503215989523, 35.363840776171585
256.59195081858076, 39.82620848494023
283.573637581299, 46.32881517614793
315.0470036144887, 53.31416844707554
342.72242092198275, 60.04135323553025
368.92443672050837, 67.98344763825024
399.22416666565425, 78.65720131672187
423.0163528823491, 84.83598691270012
455.3566666718504, 96.57804108664953
487.59740373420385, 108.17817220104442
524.8732918347756, 125.8404219272835
547.4400959134459, 136.46030339360294
298.89659460507454, 49.43122281401404
269.0368881821529, 42.72325616452121
128.77553112259136, 19.10415309470388
