99.03341900666466, 3.9606295543836048
114.12086428215852, 4.613457006309217
129.940099048615, 5.228572184251242
159.29554141537452, 6.3132899623026155
179.95622111322317, 7.23624304819775
206.98878429516517, 8.170921458968877
256.2273399155248, 10.06345824592373
301.6855534759934, 11.850058407497402
346.11489770270754, 13.551701210630851
385.4230973787227, 15.16378168228443
442.3572854820629, 17.25490225297296
503.84225186246107, 19.86519659922102
503.84225186246107, 19.86519659922102
598.5275848426355, 23.14250804100027
681.6929149343946, 25.824449562543833
766.7189275238616, 28.240260356460755
891.0962973352532, 32.53619598909923
986.6213568521046, 35.13086766488194
1142.777648934327, 41.15036288661326
1276.9067753062884, 45.382211408741405
1405.0942729245405, 49.079914870852356
1405.0942729245405, 49.079914870852356
1526.5466816614578, 52.76641449397226
1817.7178558515134, 61.23658927577248
2164.4265735033505, 71.0664141592949
2812.3891391598027, 90.17541862721002
3515.1648491517226, 107.81746777176534
4656.919685184529, 138.17604552561613
5820.759709955703, 168.50983557749518
7346.291940509863, 205.5085050836408
8832.78124900699, 240.8746110260972
10827.842844558923, 282.34256268342887
13403.245092631467, 340.9267122898939
16915.823759306968, 411.6895166903308
20338.41590876881, 477.7880319911906
24782.55636054252, 567.3124204001726
29687.797355261853, 649.9411011620614
42671.11255021858, 893.538513450271
48600.25809086157, 997.0890031411452
54512.51273478304, 1099.6403467637942
60850.480072576975, 1190.7141230188026
69700.20903600079, 1341.2984169998488
84620.63504702298, 1587.7950934737864
98823.79534375998, 1788.6956980376328
