99.07588246671371, 5.59907242060517
112.39209115766262, 6.369681392077131
132.54413189725406, 7.614587318185811
164.07377072671247, 9.378266811314253
213.19762019508786, 12.137741493589626
271.7029857915044, 15.249014635367166
323.5430477375907, 18.411037391199866
400.492851138541, 22.012388578950944
520.4008074520425, 28.489345377273263
631.8317397772479, 35.08605853515829
631.8317397772479, 35.08605853515829
774.5721282972003, 42.365000111114945
774.5721282972003, 42.365000111114945
996.7269318215988, 52.702035807746825
1346.3244746981788, 68.21672892440026
1715.7597674594394, 84.8592170869444
2123.905228233568, 104.51418389279299
2813.732882176684, 132.6242979517884
3763.9009524828257, 168.29957222065784
4796.726156538197, 209.35876228454384
6172.322568275743, 255.34054855997198
7866.121908557042, 320.7921147480439
9097.617939094267, 354.2926205861637
9097.617939094267, 354.2926205861637
10024.239951235846, 387.3865269673097
11371.260733768042, 432.07048670549983
13025.188247229667, 491.5506523449543
13025.188247229667, 491.5506523449543
15660.393189149292, 564.8562885587128
15660.393189149292, 564.8562885587128
18289.36171721325, 649.0400702033945
24944.16937753133, 823.6743156650273
29701.98201051715, 955.8922327599911
42936.640047519475, 1274.8059529253958
51495.57657481662, 1526.0063650447962
61877.63847041419, 1757.1274831052083
72389.27626590325, 2015.2176240082458
85335.72540668177, 2293.29653095612
99833.56306310579, 2630.773406802302
