98.81532281,15.26518546
115.1902677,17.94252421
136.3214169,21.64965701
156.5010268,24.47663876
183.1324202,28.68661237
206.1043811,32.90983274
244.9959215,39.09027313
299.7657559,47.57464291
355.5724745,56.53715728
437.5974554,68.67345172
536.4507978,82.10426878
583.7105696,90.70153246
664.826716,102.4047656
664.826716,102.4047656
740.0238984,112.9346989
842.8786362,129.5128315
931.0512536,140.6146801
1056.379891,157.5221109
1056.379891,157.5221109
1157.999375,171.0211723
1157.999375,171.0211723
1296.814674,192.7073478
1559.219322,225.8704934
1710.956403,245.1723803
1897.249508,274.6337308
2152.617108,305.26345
2507.885925,346.0731797
2729.058696,378.6104682
2980.125869,406.2667934
3266.817742,442.8071721
3266.817742,442.8071721
3805.668022,499.6081131
4710.788402,597.3355921
5831.320771,728.448475
6810.246306,837.0133412
8267.985373,981.0827876
10135.60058,1161.413179
12668.65213,1416.378237
14754.16803,1581.070661
17326.76558,1820.411957
20504.09559,2096.030453
23442.57959,2338.961066
26597.66674,2579.609667
29742.39083,2865.755407
42580.51533,3821.749529
56409.63969,4801.913334
75459.50736,6154.177231
99005.52436,7886.813679
